id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NA0201,Arandis,Arandis,arandis-na0201,NA0201,-22.171,14.616
NA0202,Daures,Daures,daures-na0202,NA0202,-21.363,14.824
NA0203,Karibib,Karibib,karibib-na0203,NA0203,-22.418,15.773
NA0204,Omaruru,Omaruru,omaruru-na0204,NA0204,-21.219,15.98
NA0205,Swakopmund,Swakopmund,swakopmund-na0205,NA0205,-22.63,14.618
NA0206,Walvis Bay Rural,Walvis Bay Rural,walvis-bay-rural-na0206,NA0206,-23.227,14.899
NA0207,Walvis Bay Urban,Walvis Bay Urban,walvis-bay-urban-na0207,NA0207,-22.951,14.517
