id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
NA0901,Aminius,Aminius,aminius-na0901,NA0901,-23.422,19.234
NA0907,Epukiro,Epukiro,epukiro-na0907,NA0907,-20.959,19.648
NA0902,Gobabis,Gobabis,gobabis-na0902,NA0902,-22.768,18.624
NA0903,Kalahari,Kalahari,kalahari-na0903,NA0903,-22.517,19.528
NA0906,Okarukambe (Steinhausen),Okarukambe (Steinhausen),okarukambe-steinhausen-na0906,NA0906,-21.74,19.066
NA0904,Otjinene,Otjinene,otjinene-na0904,NA0904,-20.849,18.928
NA0905,Otjombinde,Otjombinde,otjombinde-na0905,NA0905,-20.81,20.504
